1, 1, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0
1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
2, 1, 0, 0, 0, 0, 3, 1, 1, 1, 0, 0, 1
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0
1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0
1, 1, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0
1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0
1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1
1, 1, 3, 3, 0, 0, 0, 1, 1, 1, 0, 0, 0
2, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0
1, 1, 1, 0, 0, 0, 0, 3, 0, 1, 1, 0, 0
2, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0
1, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0
1, 1, 0, 0, 2, 0, 0, 6, 3, 2, 1, 0, 0
2, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 2
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 3, 4, 5, 0, 0, 0
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 1, 1, 1, 0, 0, 0, 1, 1, 2, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, 1, 0, 0, 1, 0, 1, 3, 1, 1, 0, 0, 1
2, 1, 0, 1, 0, 0, 1, 1, 2, 0, 0, 1, 0
2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
2, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1
2, 1, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 1, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0
1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
2, 1, 0, 0, 1, 0, 0, 3, 5, 2, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 1
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 2, 3, 1, 2, 0, 1
1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0
1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 1, 1, 2, 0, 0, 0, 1, 2, 0, 0, 0, 1
2, 1, 1, 1, 0, 0, 0, 1, 3, 0, 0, 0, 0
1, 1, 0, 2, 0, 0, 0, 3, 3, 0, 1, 0, 0
2, 1, 1, 1, 1, 0, 0, 1, 0, 3, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 2, 0, 0, 0, 1, 2, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 0
2, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 0
2, 1, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0
1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0
2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 2, 4, 1, 0, 0, 1
1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
2, 1, 1, 2, 0, 1, 0, 1, 0, 2, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0
2, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0
1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 1, 2, 1, 0, 1, 0, 1
2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 1
1, 1, 0, 0, 0, 0, 1, 0, 2, 3, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0
2, 1, 0, 0, 0, 0, 1, 6, 0, 1, 1, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
1, 1, 2, 2, 0, 0, 0, 2, 0, 1, 3, 0, 1
1, 1, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 1
2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2
2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 1, 4, 1, 0, 0, 1
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 4, 1, 3, 1, 0, 0
1, 1, 0, 0, 0, 1, 1, 2, 0, 0, 1, 0, 1
1, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 3, 3, 0, 0, 0, 1, 0, 0, 1, 0, 1
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0
1, 1, 4, 5, 0, 2, 2, 5, 1, 1, 1, 0, 0
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 2, 3, 3, 0, 0, 1
2, 1, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0
2, 1, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 4, 1, 1, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0
2, 1, 0, 0, 0, 0, 0, 3, 2, 1, 0, 0, 1
2, 1, 0, 1, 0, 0, 1, 0, 4, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 2, 7, 1, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0
1, 1, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0
1, 1, 1, 1, 0, 0, 0, 2, 2, 1, 0, 1, 0
2, 1, 0, 0, 0, 0, 2, 3, 1, 3, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
2, 1, 1, 4, 0, 0, 1, 1, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
2, 1, 1, 1, 0, 0, 0, 1, 1, 2, 0, 0, 1
2, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 1, 1, 0, 1, 0, 2, 2, 2, 1, 0, 1
2, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 1
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 2, 10, 0, 0, 0, 1
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 0, 1, 0, 0, 2, 3, 10, 2, 0, 0, 2
2, 1, 0, 0, 0, 0, 0, 2, 3, 3, 1, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 0
1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1
1, 1, 0, 2, 0, 0, 0, 3, 0, 2, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
2, 1, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0
2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0
1, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1
1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1
2, 1, 0, 0, 0, 0, 0, 2, 0, 2, 1, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 2, 1, 1, 0, 1, 0, 1, 0
2, 1, 0, 0, 0, 0, 1, 0, 1, 3, 2, 0, 0
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 2, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0
1, 2, 0, 4, 0, 0, 1, 0, 7, 1, 2, 0, 0
2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
2, 2, 0, 5, 1, 0, 0, 2, 3, 1, 0, 0, 0
2, 2, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0
1, 2, 0, 0, 0, 0, 1, 5, 1, 0, 0, 1, 0
1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 3, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0
2, 2, 0, 0, 1, 0, 1, 2, 3, 1, 0, 0, 0
1, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1
2, 2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0
1, 2, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0
1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 2, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 1
2, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
1, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1
1, 2, 0, 0, 1, 1, 0, 1, 2, 5, 0, 1, 1
2, 2, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0
1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
2, 2, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0
1, 2, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0
2, 2, 0, 18, 0, 0, 0, 1, 22, 0, 0, 0, 0
2, 2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0
1, 2, 0, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0
1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 2, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
1, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2
1, 2, 0, 0, 0, 0, 2, 5, 0, 1, 0, 0, 0
1, 2, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 1
2, 2, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0
1, 2, 1, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0
2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 0, 0, 3, 0, 0, 2, 3, 0, 0, 0, 0
1, 2, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0
1, 2, 0, 0, 0, 0, 1, 3, 3, 0, 0, 0, 0
2, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0
1, 2, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
2, 2, 2, 3, 2, 0, 0, 1, 0, 0, 1, 0, 0
2, 2, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0
2, 2, 0, 0, 1, 0, 0, 3, 2, 0, 0, 1, 0
2, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 2, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0
1, 2, 1, 1, 0, 0, 1, 3, 1, 1, 0, 0, 0
1, 2, 0, 0, 1, 0, 1, 1, 2, 0, 1, 0, 0
2, 2, 2, 3, 0, 0, 1, 2, 1, 0, 0, 0, 0
1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
1, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
2, 2, 0, 0, 0, 0, 1, 6, 3, 0, 0, 0, 0
2, 2, 0, 1, 0, 0, 0, 4, 1, 0, 0, 0, 1
1, 2, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0
2, 2, 0, 1, 0, 0, 0, 1, 3, 0, 1, 0, 1
1, 2, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0
2, 2, 0, 2, 0, 0, 0, 2, 5, 0, 1, 0, 0
1, 2, 1, 3, 0, 0, 0, 2, 3, 3, 0, 0, 0
1, 2, 1, 5, 1, 1, 0, 0, 7, 0, 1, 0, 0
2, 2, 1, 9, 1, 0, 1, 0, 10, 1, 1, 0, 0
2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
2, 2, 0, 0, 0, 1, 0, 3, 2, 1, 0, 1, 0
1, 2, 0, 0, 1, 0, 2, 1, 1, 1, 0, 0, 0
2, 2, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
1, 2, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0
2, 2, 0, 0, 3, 0, 2, 1, 2, 0, 0, 0, 0
2, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0
1, 2, 0, 0, 0, 0, 0, 4, 2, 1, 1, 0, 0
1, 2, 0, 0, 0, 0, 1, 4, 1, 1, 0, 0, 0
2, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1
2, 2, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0
1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0
2, 2, 0, 0, 1, 0, 0, 2, 0, 2, 0, 0, 0
2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
2, 2, 1, 2, 1, 0, 2, 1, 0, 0, 0, 0, 0
1, 2, 2, 11, 0, 0, 2, 3, 10, 1, 1, 0, 0
1, 2, 1, 4, 0, 0, 0, 2, 5, 1, 0, 0, 0
1, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0
1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
2, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0
2, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0
2, 2, 1, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0
